authorId,authorUrl,authorName
aut837,144165720,C. Sanmartin
aut838,2780549,M. Schull
aut839,1410176637,Mark Smith
aut840,2110525134,Christine Williams
aut841,145333206,T. Williamson
aut842,2268924413,Grant MA Wyper
aut843,5049606,M. Kotelchuck
aut844,2290127876,H. C. Nguyen
aut845,1719010,R. Zecchina
aut846,144790563,J. Berg
aut847,145181379,Robert Heckman
aut848,2108044212,Xinzhi Zhang
aut849,2158831065,E. Pérez-Stable
aut850,2048644,P. Bourne
aut851,5191233,E. Peprah
aut852,4983684,O. K. Duru
aut853,144801507,N. Breen
aut854,2791768,D. Berrigan
aut855,2060570114,Frederick B. Wood
aut856,144250888,J. Jackson
aut857,2070615812,David W. S. Wong
aut858,26430919,J. Denny
aut859,1721948,S. Skiena
aut860,1403376848,Aleksandra Klašnja-Milićević
aut861,144395551,M. Ivanović
aut862,1712090,Z. Budimac
aut863,1798963,R. Hoehndorf
aut864,1404116936,N. Queralt-Rosinach
aut865,153263448,E. Popova
aut866,91769771,T. Rodgers
aut867,2075407028,X. Gong
aut868,26977123,A. Çeçen
aut869,73349747,J. Madison
aut870,1767762,S. Kalidindi
aut871,82052397,Nicholas Hotz
aut872,144688641,D. Wild
aut873,82276372,Kyle Stirling
aut874,2053934897,Lawrence E. Hunter
aut875,32305413,B. Heinemann
aut876,2046200,Simone Opel
aut877,40274483,Lea Budde
aut878,1777273,Carsten Schulte
aut879,2081789642,Daniel Frischemeier
aut880,2094070773,Rolf Biehler
aut881,2095167466,Susanne Podworny
aut882,2099797549,Thomas Wassong
aut883,46660076,L. Wang
aut884,2979685,Christophe Ley
aut885,145861353,S. Bordas
aut886,48237809,David B. Brough
aut887,2085756404,Daniel Wheeler
aut888,1403628339,Miguel Molina-Solana
aut889,144089160,María Ros
aut890,145548411,M. Dolores Ruiz
aut891,1403479499,Juan Gómez-Romero
aut892,1402528824,M. Martín-Bautista
aut893,144765083,David Ribes
aut894,1803195,E. Zegura
aut895,143903307,C. Disalvo
aut896,11983152,Amanda Meng
aut897,2427554,C. Turkay
aut898,2343408,Nicola Pezzotti
aut899,2691974,Carsten Binnig
aut900,2879705,Hendrik Strobelt
aut901,143684647,B. Hammer
aut902,9106757,D. Keim
aut903,144381703,Jean-Daniel Fekete
aut904,1725167,Themis Palpanas
aut905,2143404317,Yunhai Wang
aut906,2289824,Florin Rusu
aut907,5201129,Tom C. Russ
aut908,47874620,Eva Woelbert
aut909,31973936,K. Davis
aut910,5805789,J. Hafferty
aut911,34561147,Zina M. Ibrahim
aut912,46691130,B. Inkster
aut913,145948460,A. John
aut914,49627079,William E. Lee
aut915,145449141,M. Maxwell
aut916,144477665,A. McIntosh
aut917,47116401,R. Stewart
aut918,2105359847,Margaret Kate Suzy Anna Felicity Kathy Matt James Katrina A Anderson Aylett Bourke Burhouse Callard Chapman Co
aut919,2109787720,Margaret Anderson
aut920,1454026625,Kate Aylett
aut921,51055816,S. Bourke
aut922,4599272,Anna Burhouse
aut923,1928236,F. Callard
aut924,2055921365,K. Chapman
aut925,2058866148,Matt Cowley
aut926,1454010248,J. Cusack
aut927,2086256629,Jaime Delgadillo
aut928,2074476734,Sophie Dix
aut929,50673014,R. Dobson
aut930,46301965,G. Donohoe
aut931,39236860,J. Downs
aut932,152270656,H. Fisher
aut933,2133517,A. Folarin
aut934,2059854813,T. Foley
aut935,2483762,J. Geddes
aut936,1454010278,Joardana Globerman
aut937,50474096,Lamiece Hassan
aut938,49783756,Joseph Hayes
aut939,1454009689,H. Hodges
aut940,1454021330,Eddie Jacob
aut941,38423377,R. Jacobs
aut942,29910452,Cynthia Joyce
aut943,1454011052,Suky Kaur
aut944,18966515,M. Kerz
aut945,3126437,J. Kirkbride
aut946,6678880,G. Leavey
aut947,144055053,G. Lewis
aut948,40600726,K. Lloyd
aut949,1454026376,W. Matcham
aut950,2077123547,Erin McCloskey
aut951,38170553,A. McQuillin
aut952,1454002282,Tamsin Newlove Delgado
aut953,1454021388,Catherine Newsome
aut954,144031984,K. Nicodemus
aut955,143653561,D. Porteous
aut956,145439168,Daniel Ray
aut957,1454009837,Simran Sanhu
aut958,2108917090,Daniel Smith
aut959,1454011231,Laura Tutu
aut960,1453989286,Ayath Ullah
aut961,51172935,Billie S Vance
aut962,3874821,M. Wolpert
aut963,1900405,C. Wyse
aut964,47190052,S. Zammit
aut965,48650315,F. Foroughi
aut966,8930649,P. Luksch
aut967,144829520,K. Gibert
aut968,1760798,J. Horsburgh
aut969,144373046,I. Athanasiadis
aut970,144282963,G. Holmes
aut971,12165227,Telecommunications Board
aut972,46557539,Craig M. Dalton
aut973,114342267,Tim Stallmann
aut974,1643660495,A. Rao
aut975,81260741,Ayush Bihani
aut976,145843315,Mydhili K. Nair
aut977,1399003993,F. Emmert-Streib
aut978,1792351,M. Dehmer
aut979,2861665,Ivan Shamshurin
aut980,1716974,Kevin Crowston
aut981,2288251407,Dan McQuillan
aut982,37685644,Julia S. Lowndes
aut983,40049526,B. Best
aut984,36285109,Courtney Scarborough
aut985,10756729,J. Afflerbach
aut986,4204388,Melanie Frazier
aut987,1410012697,C. O’Hara
aut988,2057958410,Ning Jiang
aut989,49074592,B. Halpern
aut990,2055141989,Daniel T. Kaplan
aut991,145489965,Peter Baumgartner
aut992,2437563,Shashank Srikant
aut993,144026866,V. Aggarwal
aut994,33828310,Peter C. Andrews
aut995,2173303,Nicole A. Lavender
aut996,40217217,L. C. Kidd
aut997,34796089,G. George
aut998,98235886,E. Osinga
aut999,33497511,Dovev Lavie
aut1000,144937232,Brent A. Scott
aut1001,30482845,J. D. Horn
aut1002,145409925,Lily Fierro
aut1003,3054340,Jeana Kamdar
aut1004,145402198,Jonathan Gordon
aut1005,2057206378,Crystal Stewart
aut1006,8128377,Avnish Bhattrai
aut1007,2048542518,Sumiko Abe
aut1008,2072810516,Xiaoxia Lei
aut1009,1896359529,Caroline O'Driscoll
aut1010,31982777,Aakanchha Sinha
aut1011,30474196,Priyambada Jain
aut1012,49581425,Gully A. Burns
aut1013,1782658,Kristina Lerman
aut1014,2887330,J. Ambite
aut1015,144436171,I. Song
aut1016,2530948,M. Reichstein
aut1017,1397959153,Gustau Camps-Valls
aut1018,121696502,B. Stevens
aut1019,95799904,M. Jung
aut1020,1728382,Joachim Denzler
aut1021,116377499,N. Carvalhais
aut1022,1764912,Prabhat
aut1023,27533249,D. Huppenkothen
aut1024,48847122,A. Arendt
aut1025,2064479758,D. Hogg
aut1026,144686135,Karthik Ram
aut1027,2081469,J. Vanderplas
aut1028,2842990,A. Rokem
aut1029,15962009,Akhil Kadiyala
aut1030,2118069715,Ashok Kumar
aut1031,1806210,J. Greenberg
aut1032,1398945328,James Max Kanter
aut1033,1803567,K. Veeramachaneni
aut1034,145985261,Colin Connors
aut1035,2550392,B. Efron
aut1036,2248423226,Trevor J. Hastie
aut1037,50185270,Iain Carmichael
aut1038,145956495,J. Marron
aut1039,46269169,Yiqun Xie
aut1040,3214518,E. Eftelioglu
aut1041,2230264,Reem Y. Ali
aut1042,1742340497,Xun Tang
aut1043,2152884622,Yan Li
aut1044,38773783,Ruhi Doshi
aut1045,2216790189,Hause Lin
aut1046,1724595,M. Bichler
aut1047,1719645,Armin Heinzl
aut1048,50663909,G. Andrienko
aut1049,1780833,N. Andrienko
aut1050,145525783,R. Weibel
aut1051,1933065,J. Stanton
aut1052,1745587,T. Schoenherr
aut1053,1402520871,Cheri Speier-Pero
aut1054,2610212,N. Grady
aut1055,1735128,B. Faltings
aut1056,2667883,Goran Radanovic
aut1057,2237192408,Ryan Mcgranaghan
aut1058,2237197086,A. Bhatt
aut1059,2298941045,Tomoko Matsuo
aut1060,2237221060,Anthony Mannucci
aut1061,145812379,J. Semeter
aut1062,1403718262,S. Datta‐Barua
aut1063,1682824,Julia Stoyanovich
aut1064,1686294,Bill Howe
aut1065,69026873,S. Abiteboul
aut1066,1729605,G. Miklau
aut1067,1883948,Arnaud Sahuguet
aut1068,1751591,G. Weikum
aut1069,2061562124,Michelle Dunn
aut1070,144678728,C. Romero
aut1071,145239852,Sebastián Ventura
aut1072,3464005,D. Larson
aut1073,2964485,Victor Chang
aut1074,8247706,Yangyong Zhu
aut1075,33629364,Yun Xiong
aut1076,50511380,Matt Burton
aut1077,35183342,L. Lyon
aut1078,2382338,J. Meierhofer
aut1079,2058982063,Kevin Meier
aut1080,40695489,Joel Grus
aut1081,2965138,S. Leonelli
aut1082,1700216,Ritu Agarwal
aut1083,144730302,V. Dhar
aut1084,2069920481,Jason A. Payne
aut1085,47914003,Huntley Parker
aut1086,72217764,D. Cielen
aut1087,73599630,Arno D. B. Meysman
aut1088,2004188012,M. Ali
aut1089,1771675,J. Shanahan
aut1090,2072645783,Liang Dai
aut1091,39350088,M. Graef
aut1092,2060102536,F. Nielsen
aut1093,66428329,Allegra Tennis
aut1094,2717327,Benjamin T. Hazen
aut1095,2193497045,Christopher A. Boone
aut1096,3431302,Jeremy D. Ezell
aut1097,1401781163,L. A. Jones‐Farmer
aut1098,1722394,Scott Tonidandel
aut1099,3525823,E. King
aut1100,143754763,J. Cortina
aut1101,1752722,F. Provost
aut1102,145421658,Tom Fawcett
aut1103,48255068,M. Waller
aut1104,2657436,S. Fawcett
aut1105,40320059,C. J. Hutto
aut1106,40370584,A. Echenique
aut1107,2108831382,Yun Huang
aut1108,79591858,Jinyoun Kim
aut1109,3126585,Wanli Xing
aut1110,32900765,J. Bayer
aut1111,1749597,E. Diday
aut1112,72917133,Shengyen Li
aut1113,72347005,Aleksandr L. Blekh
aut1114,3493017,Faical Y. Congo
aut1115,9730842,C. Campbell
aut1116,29394742,H. Wimmer
aut1117,144605164,L. Powell
aut1118,144239966,Y. Demchenko
aut1119,40375628,A. Belloum
aut1120,2964870,W. Los
aut1121,2448790,T. Wiktorski
aut1122,50602723,A. Manieri
aut1123,2982341,H. Brocks
aut1124,3418642,Jana Becker
aut1125,3013455,D. Heutelbeck
aut1126,1799848,M. Hemmje
aut1127,2053325245,Steve Brewer
aut1128,1741672,C. Anslow
aut1129,2773625,J. Brosz
aut1130,144417588,F. Maurer
aut1131,2276334,M. Boyes
aut1132,144622090,D. Power
aut1133,145522617,E. Damiani
aut1134,36057252,B. Ramamurthy
aut1135,143892998,Ben Williamson
aut1136,2895132,Lev Manovich
aut1137,2024836350,Yong Chen
aut1138,2118061837,Hong Chen
aut1139,51465552,Anjee Gorkhali
aut1140,2146559341,Yang Lu
aut1141,2185826308,Yiqian Ma
aut1142,2146625125,L. Li
aut1143,145673298,Shi Cheng
aut1144,49166856,B. Liu
aut1145,2245724153,Tiew On Ting
aut1146,1828278,Quande Qin
aut1147,38069623,Yuhui Shi
aut1148,5380819,Kaizhu Huang
aut1149,2594694,R. Brunner
aut1150,31717443,Edward J. Kim
aut1151,1743874,R. Grossman
aut1152,1898444,Allison P. Heath
aut1153,2098374086,Mark Murphy
aut1154,34392342,M. Patterson
aut1155,38913848,Walt Wells
aut1156,1791487,G. Marchionini
aut1157,69485970,Emc Education Services
aut1158,12743679,Daniel Carter
aut1159,3394746,Dan Sholler
aut1160,1781982,D. Hand
aut1161,145785254,P. Diggle
aut1162,1772465,H. Dalianis
aut1163,2033169,Aron Henriksson
aut1164,50524143,Maria Kvist
aut1165,2292466,S. Velupillai
aut1166,2612842,Rebecka Weegar
aut1167,7785557,B. Westra
aut1168,2160179,T. Clancy
aut1169,2178204,J. Sensmeier
aut1170,2159796,J. Warren
aut1171,38989825,Charlotte A. Weaver
aut1172,29266209,C. Delaney
aut1173,6230418,R. Ferber
aut1174,2159342,S. Osis
aut1175,34717147,J. Hicks
aut1176,3302800,S. Delp
aut1177,3223786,Christopher Phethean
aut1178,2927032,E. Simperl
aut1179,1726746,T. Tiropanis
aut1180,2050678,Ramine Tinati
aut1181,143786158,W. Hall
aut1182,1931490,E. Pruyt
aut1183,49202884,P. Yue
aut1184,145548316,R. Ramachandran
aut1185,144537741,P. Baumann
aut1186,72306024,S. Khalsa
aut1187,1772230,M. Deng
aut1188,2978339,Liangcun Jiang
aut1189,48428771,S. Moutari
aut1190,46838780,M. Swan
aut1191,1703872,T. Menzies
aut1192,144426849,L. Williams
aut1193,143609903,Thomas Zimmermann
aut1194,108661600,C. Drew
aut1195,2721992,Panagiotis Barlas
aut1196,1807650,Ivor Lanning
aut1197,1709812,C. Heavey
aut1198,2768970,H. Wickham
aut1199,52334464,Garrett Grolemund
aut1200,2539942,A. Stukowski
aut1201,144186018,Ankit Agrawal
aut1202,8337718,Parijat Deshpande
aut1203,71403530,G. P. Basavarsu
aut1204,143975793,A. Choudhary
aut1205,2104321839,Johanna Hardin
aut1206,46535977,R. Hoerl
aut1207,2091905130,N. Horton
aut1208,2302176379,Deborah Nolan
aut1209,35727272,Paul E. Anderson
aut1210,34762125,J. Bowring
aut1211,34929008,R. McCauley
aut1212,46424081,George J. Pothering
aut1213,33105217,Christopher W. Starr
aut1214,143649293,C. Dobre
aut1215,1679888,F. Xhafa
aut1216,30892113,Joshua Fairfield
aut1217,113365157,Hannah Shtein
aut1218,3202553,Anant P. Bhardwaj
aut1219,2093889,Souvik Bhattacherjee
aut1220,144991539,Amit Chavan
aut1221,144520191,A. Deshpande
aut1222,114189441,Aaron J. Elmore
aut1223,144478906,S. Madden
aut1224,145592539,Aditya G. Parameswaran
aut1225,144500070,Shuchi Chawla
aut1226,2346641,Jason D. Hartline
aut1227,2307080,Denis Nekipelov
aut1228,48600185,D. Lüdecke
aut1229,3033014,N. Zumel
aut1230,145721946,J. Mount
aut1231,1405795808,Gunther Wyszecki
aut1232,2070336752,W. Stiles
aut1233,49986197,K. Antell
aut1234,66482554,J. B. Foote
aut1235,153391620,Jaymie Turner
aut1236,1948630,Brian C. Shults
aut1237,1726081,C. Leung
aut1238,2069981213,Fan Jiang
aut1239,2292880765,Doug Rose
aut1240,2562363,Kayode Ayankoya
aut1241,2898494,A. Calitz
aut1242,2050318,J. Greyling
aut1243,144550012,P. Fox
aut1244,1701341,J. Hendler
aut1245,3237553,D. Borsboom
aut1246,32368039,M. Deserno
aut1247,2883841,M. Rhemtulla
aut1248,3018477,S. Epskamp
aut1249,31487509,Eiko I. Fried
aut1250,2500438,R. McNally
aut1251,6171759,Donald J. Robinaugh
aut1252,5070565,M. Perugini
aut1253,6834713,J. Dalege
aut1254,49251371,G. Costantini
aut1255,5449939,A. Isvoranu
aut1256,93941106,Anna C. Wysocki
aut1257,133803806,Claudia D van Borkulo
aut1258,28054710,R. van Bork
aut1259,2936830,L. Waldorp
aut1260,2299787047,Thomas Peters
aut1261,52602394,R. Schutt
aut1262,79414384,Cathy O'Neil
aut1263,153111703,Jeroen Baas
aut1264,37570643,M. Schotten
aut1265,2688200,A. Plume
aut1266,40405052,Grégoire Côté
aut1267,13836902,Reza Karimi
aut1268,98583237,R. Bechmann
aut1269,40698133,R. Hearmon
aut1270,94801064,S. K. Kurtz
aut1271,1680265,C. Rueden
aut1272,3032174,J. Schindelin
aut1273,4097386,M. Hiner
aut1274,46312042,Barry E. Dezonia
aut1275,1409736665,Alison E. Walter
aut1276,48712447,Ellen T. Arena
aut1277,2504157,K. Eliceiri
aut1278,143852206,Jack Foreman
aut1279,1725551,C. Mattmann
aut1280,123224250,C. Birkle
aut1281,144138149,D. Pendlebury
aut1282,35567484,Joshua Schnell
aut1283,47734161,Jonathan Adams
aut1284,144291713,M. Visser
aut1285,2950213,Nees Jan van Eck
aut1286,1765159,L. Waltman
aut1287,3083169,S. Brunton
aut1288,144484983,J. Kutz
aut1289,1796144,G. Blewitt
aut1290,20644780,W. Hammond
aut1291,1905474,C. Kreemer
aut1292,49962237,S. Freeman
aut1293,5197291,Sarah L. Eddy
aut1294,1735376092,Miles McDonough
aut1295,2116645693,Michelle K. Smith
aut1296,3827623,Nnadozie Okoroafor
aut1297,50779444,Hannah Jordt
aut1298,3479759,M. Wenderoth
aut1299,2042102448,E. Cowley
aut1300,7754889,A. Olenick
aut1301,1810713955,Kelly L. McNulty
aut1302,6333424,E. Ross
aut1303,47980503,A. Koning
aut1304,2113948696,D. Rochman
aut1305,66628921,J. Sublet
aut1306,103095878,N. Dzysiuk
aut1307,152544803,M. Fleming
aut1308,5666724,S. V. D. Marck
aut1309,2603574,Lauri Himanen
aut1310,113168472,A. Geurts
aut1311,35851774,A. Foster
aut1312,2529275,P. Rinke
aut1313,1836170,S. Franconeri
aut1314,145148142,Lace M. K. Padilla
aut1315,145769226,P. Shah
aut1316,2366786,Jeffrey M. Zacks
aut1317,3159918,J. Hullman
aut1318,48552025,M. Chadwick
aut1319,2015506986,M. Herman
aut1320,52523850,P. Obložinský
aut1321,34653643,M. Dunn
aut1322,50026958,Y. Danon
aut1323,52603255,A. Kahler
aut1324,2217351389,D. L. Smith
aut1325,1956358,B. Pritychenko
aut1326,2166705,G. Arbanas
aut1327,82873644,R. Arcilla
aut1328,91120111,R. Brewer
aut1329,2115446194,David A. Brown
aut1330,121352917,R. Capote
aut1331,38992078,A. Carlson
aut1332,2107124546,Y. S. Cho
aut1333,2418335,H. Derrien
aut1334,15148854,K. Guber
aut1335,144641712,G. Hale
aut1336,15069351,S. Hoblit
aut1337,2075668537,S. Holloway
aut1338,144860976,T. Johnson
aut1339,103235641,T. Kawano
aut1340,30549749,B. Kiedrowski
aut1341,120799323,H. Kim
aut1342,48585628,S. Kunieda
aut1343,144858153,N. M. Larson
aut1344,49617135,L. Leal
aut1345,11740315,J. Lestone
aut1346,79575255,R. Little
aut1347,145295755,E. McCutchan
aut1348,30798234,R. Macfarlane
aut1349,102885499,M. Macinnes
aut1350,73141183,C. Mattoon
aut1351,144610100,R. Mcknight
aut1352,89705684,S. Mughabghab
aut1353,143666633,G. Nobre
aut1354,6551723,G. Palmiotti
aut1355,35041677,A. Palumbo
aut1356,52452062,M. Pigni
aut1357,20451793,V. Pronyaev
aut1358,47655379,R. Sayer
aut1359,92589358,A. Sonzogni
aut1360,145078244,N. Summers
aut1361,2012169,P. Talou
aut1362,144069944,I. Thompson
aut1363,2407434,A. Trkov
aut1364,24192705,R. Vogt
aut1365,136997973,A. Wallner
aut1366,144956696,M. White
aut1367,10373336,D. Wiarda
aut1368,2022356,A. de Sherbinin
aut1369,1969511,A. Bowser
aut1370,2106147,Tyng-Ruey Chuang
aut1371,3621921,C. Cooper
aut1372,6381580,F. Danielsen
aut1373,2096564131,Rorie Edmunds
aut1374,143604590,P. Elias
aut1375,2603704,E. Faustman
aut1376,40450616,C. Hultquist
aut1377,118795471,R. Mondardini
aut1378,92550438,I. Popescu
aut1379,2058183885,Adenike Shonowo
aut1380,2058184441,K. Sivakumar
aut1381,39459981,M. Kosmala
aut1382,144918359,A. Wiggins
aut1383,49941354,A. Swanson
aut1384,47747416,Brooke D. Simmons
aut1385,3160261,W. Finzer
aut1386,1388308171,vZeljko Ivezi'c
aut1387,21113027,S. Kahn
aut1388,2278126,J. Tyson
aut1389,49116315,B. Abel
aut1390,2055890838,Emily Acosta
aut1391,69389141,R. Allsman
aut1392,143991271,D. Alonso
aut1393,2165365,Y. AlSayyad
aut1394,2246274840,S. Anderson
aut1395,144341139,J. Andrew
aut1396,1399438082,J. Angel
aut1397,47967243,G. Angeli
aut1398,88537383,R. Ansari
aut1399,152507974,P. Antilogus
aut1400,145556504,C. Araujo
aut1401,152716847,R. Armstrong
aut1402,48990013,K. Arndt
aut1403,47547128,P. Astier
aut1404,1388945595,'Eric Aubourg
aut1405,1388945735,Nicole Auza
aut1406,1937664,T. Axelrod
aut1407,3889609,D. Bard
aut1408,40661496,J. Barr
aut1409,1388636997,A. Barrau
aut1410,145218764,J. Bartlett
aut1411,39510636,A. Bauer
aut1412,35048113,Brian Jeffrey Bauman
aut1413,87290781,S. Baumont
aut1414,2178449269,A. Becker
aut1415,1727443,J. Becla
aut1416,3075185,C. Beldica
aut1417,104163897,S. Bellavia
aut1418,32202085,F. Bianco
aut1419,4391892,R. Biswas
aut1420,122986553,G. Blanc
aut1421,152392538,J. Blazek
aut1422,3587759,R. Blandford
aut1423,1736360,J. Bloom
aut1424,26972650,J. Bogart
aut1425,145499333,T. Bond
aut1426,3826605,A. Borgland
aut1427,1728233,K. Borne
aut1428,66289916,J. Bosch
aut1429,1895720,D. Boutigny
aut1430,1388945591,Craig A. Brackett
aut1431,51336439,A. Bradshaw
aut1432,47753242,W. Brandt
aut1433,2215696495,M. Brown
aut1434,5643411,J. Bullock
aut1435,35137715,P. Burchat
aut1436,116796888,D. Burke
aut1437,143612599,G. Cagnoli
aut1438,46664823,D. Calabrese
aut1439,38540867,S. Callahan
aut1440,121996353,Alice Callen
aut1441,39017116,Srinivasan Chandrasekharan
aut1442,1388945545,Glenaver Charles-Emerson
aut1443,9044817,S. Chesley
aut1444,2156373,E. Cheu
aut1445,144036426,Hsin-Fang Chiang
aut1446,97816269,J. Chiang
aut1447,1388945580,Carol Chirino
aut1448,73435417,Der-Mei. Chow
aut1449,4794227,D. Ciardi
aut1450,66435863,C. Claver
aut1451,1380320334,J. Cohen-Tanugi
aut1452,1388945586,Joseph J. Cockrum
aut1453,47224041,R. Coles
aut1454,3232661,A. Connolly
aut1455,144924921,K. Cook
aut1456,10225041,A. Cooray
aut1457,144519234,K. Covey
aut1458,1388945589,C. Cribbs
aut1459,2067852501,Wei Cui
aut1460,6341848,R. Cutri
aut1461,47792755,P. Daly
aut1462,39827064,S. Daniel
aut1463,101338921,F. Daruich
aut1464,69018778,G. Daubard
aut1465,3271662,G. Daues
aut1466,145326062,W. Dawson
aut1467,46941095,F. Delgado
aut1468,49584752,A. Dellapenna
aut1469,1388945583,R. Peyster
aut1470,1382576786,Miguel de Val-Borro
aut1471,3060416,S. Digel
aut1472,143961324,P. Doherty
aut1473,152592394,R. Dubois
aut1474,1381688758,G. Dubois-Felsmann
aut1475,3365324,J. Ďurech
aut1476,3054940,F. Economou
aut1477,7339724,M. Eracleous
aut1478,92491273,H. Ferguson
aut1479,89021925,Enrique Figueroa
aut1480,1429720010,M. Fisher-Levine
aut1481,152735535,W. Focke
aut1482,47246974,M. Foss
aut1483,145243879,J. Frank
aut1484,71915913,M. Freemon
aut1485,51241269,E. Gangler
aut1486,4887593,E. Gawiser
aut1487,3757330,J. Geary
aut1488,145066509,P. Gee
aut1489,4665526,M. Geha
aut1490,104383608,C. Gessner
aut1491,5558905,R. Gibson
aut1492,96123736,D. Gilmore
aut1493,1810784,T. Glanzman
aut1494,72210280,W. Glick
aut1495,66750047,T. Goldina
aut1496,1382580583,D. Goldstein
aut1497,2007204652,Iain Goodenow
aut1498,46685788,M. Graham
aut1499,95233857,W. Gressler
aut1500,153590278,P. Gris
aut1501,38964001,L. Guy
aut1502,74001301,A. Guyonnet
aut1503,144440426,G. Haller
aut1504,134643605,Ronald C. Harris
aut1505,74656183,P. Hascall
aut1506,50406076,J. Haupt
aut1507,143738759,Fabio Hernandez
aut1508,49538369,S. Herrmann
aut1509,95361482,E. Hileman
aut1510,2178209,J. Hoblitt
aut1511,50427459,J. Hodgson
aut1512,8054152,C. Hogan
aut1513,46307525,Dajun Huang
aut1514,153453274,M. Huffer
aut1515,7195935,P. Ingraham
aut1516,92326954,W. Innes
aut1517,1700549,S. Jacoby
aut1518,143707851,B. Jain
aut1519,34800575,Fabrice Jammes
aut1520,70080622,J. Jee
aut1521,102483474,T. Jenness
aut1522,69946671,G. Jernigan
aut1523,2081918868,Darko Jevremovi'c
aut1524,145691066,Kenneth Johns
aut1525,123598072,A. S. Johnson
